name,height,weight,age,position,tempo,skok,league,club
Dimitrios Nikolaou,190,0,24,CB,54,77,31,113974
Jacopo Sala,181,0,31,CDM,65,70,31,113974
Gianluca Pegolo,183,0,42,GK,43,70,31,111974
Gabriel Paletta,190,0,37,CB,30,76,31,111811
Salvatore Molina,177,0,31,RM,73,51,31,111811
Andrea Carboni,185,0,22,CB,56,73,31,111811
Charles Pickel,184,0,26,CDM,66,85,31,111434
Felix Afena-Gyan,175,0,20,ST,89,68,31,111434
Jaime Baez,178,0,28,RM,73,73,31,111434
Alessandro Micai,186,0,29,GK,47,56,31,110373
Diego Valencia,181,0,23,ST,73,74,31,110373
Pasquale Mazzocchi,180,0,27,RWB,76,74,31,110373
Grigoris Kastanos,179,0,25,CAM,68,37,31,110373
Luca Ranieri,187,0,24,LB,75,60,31,110374
Fredrik Jensen,183,0,25,CAM,64,69,19,100409
Noah Joel Sarenren Bazee,182,0,26,RM,87,66,19,100409
Tomáš Koubek,197,0,30,GK,41,53,19,100409
Eduardo Filipe Quaresma,184,0,21,CB,58,80,19,10029
Emiliano Marcondes,182,0,28,CAM,72,60,13,1943
Jordan Zemura,173,0,23,LB,82,64,13,1943
András Schäfer,178,72,24,CM,72,42,19,1831
Levi Colwill,191,0,20,CB,69,76,13,1808
Moisés Caicedo,178,71,21,CM,73,78,13,1808
Nicolas Haas,181,0,27,CM,77,67,31,1746
Sebastian Walukiewicz,188,0,23,CB,59,76,31,1746
Tyronne Ebuehi,187,0,27,RB,87,89,31,1746
Fabiano Parisi,178,0,22,LB,69,56,31,1746
Milan Đurić,198,0,33,ST,53,66,31,206
Tim Ream,186,0,35,CB,54,72,13,144
Lewis Ferguson,181,0,23,CM,72,74,31,189
Christopher Antwi-Adjej,174,72,29,LW,85,51,19,160
Ivan Šunjić,184,0,26,CDM,66,57,19,166
Dong Jun Lee,173,64,26,RM,82,62,19,166
Oliver Christensen,190,0,24,GK,37,64,19,166
Filip Uremovic,184,0,26,CB,58,81,19,166
Dominick Drexler,182,0,33,CAM,69,59,19,34
Ralf Fährmann,197,0,34,GK,42,71,19,34
Christian Groß,183,0,34,CDM,57,72,19,38
Hugo Siquet,175,0,20,RB,75,73,19,25
Fabio Miretti,179,0,19,CM,72,59,31,45
Marley Aké,177,0,22,LW,82,62,31,45
Matteo Gabbia,185,0,23,CB,52,70,31,47
Linton Maina,173,0,23,LM,93,55,19,31
Julian Chabot,195,0,25,CB,34,73,19,31
Kingsley Schindler,180,0,29,RM,79,78,19,31
Dimitris Limnios,178,0,25,LM,72,55,19,31
Enzo Ebosse,185,0,24,CB,70,75,31,55
Felix Passlack,172,70,25,RM,69,74,19,22
Facundo Pellistri,175,0,21,RM,82,73,13,11
Benjamin Uphoff,191,0,29,GK,38,63,19,25
Kevin Schade,183,74,21,RM,94,89,19,25
Giulian Biancone,187,0,23,CB,68,67,13,14
Marcus Bettinelli,194,0,31,GK,29,60,13,5
Gavin Bazunu,189,0,21,GK,46,79,13,17
Willy Caballero,186,0,41,GK,39,70,13,17
Flynn Downes,173,0,24,CDM,66,65,13,19
Cameron Archer,179,74,21,ST,77,69,13,2
Alessandro Zanoli,188,0,22,RB,69,66,31,116365
Ante Ćorić,176,0,26,CAM,68,56,31,114912
Svilar,189,0,23,GK,57,71,31,114912
Matteo Ruggeri,179,0,20,LWB,61,56,31,115845
Riccardo Marchizza,186,0,25,LB,60,76,31,111974
Filippo Romagna,186,0,26,CB,52,67,31,111974
Mirko Marić,188,0,28,ST,71,68,31,111811
Leonardo Sernicola,187,0,26,RB,58,71,31,111434
Paolo Ghiglione,191,0,26,RM,80,41,31,111434
Erik Botheim,180,0,23,ST,71,70,31,110373
Vincenzo Fiorillo,190,0,33,GK,39,71,31,110373
Raphael Framberger,179,0,27,RWB,81,62,19,100409
Finn Ole Becker,177,0,22,CM,71,53,19,10029
Siriki Dembélé,173,0,26,ST,89,34,13,1943
Shandon Baptiste,175,0,25,CM,72,65,13,1925
Mads Roerslev,184,0,23,RWB,69,69,13,1925
Mehdi Léris,186,0,25,CM,50,67,31,1837
Hrvoje Smolcic,185,0,22,CB,68,74,19,1824
Lennart Grill,192,0,24,GK,40,56,19,1831
Tymoteusz Puchacz,180,81,24,LWB,86,70,19,1831
Wladimiro Falcone,195,0,28,GK,27,43,31,347
Daniel Samek,184,0,19,CDM,62,51,31,347
Lorenzo Colombo,183,0,21,ST,68,75,31,347
Assan Ceesay,189,0,29,ST,87,79,31,347
Roberto Piccoli,183,0,22,ST,72,62,31,206
Juan David Cabal,185,0,22,LB,75,65,31,206
Micky van de Ven,193,89,22,CB,80,66,19,175
Kilian Fischer,182,0,22,RB,77,59,19,175
Josh Onomah,185,0,26,CM,65,62,13,144
Patrick Osterhage,183,0,23,CM,74,69,19,160
Toti,187,83,24,CB,76,67,13,110
Francisco Jorge Tavares Oliveira,179,0,23,RW,86,50,13,110
Jessic Ngankam,182,0,22,ST,74,69,19,166
Kenan Karaman,189,0,29,ST,68,78,19,34
Tanguy Coulibaly,175,0,22,RM,79,53,19,36
Juan José Perea,180,0,23,ST,81,70,19,36
Pascal Stenzel,183,0,27,CB,52,66,19,36
Nikolas Nartey,185,81,23,CM,74,74,19,36
Nicolai Rapp,186,0,26,CDM,54,81,19,38
Benjamin Goller,180,0,24,RW,80,65,19,38
Jean-Manuel Mbom,183,0,23,CM,71,61,19,38
Pietro Pellegri,188,0,22,ST,65,65,31,54
Youssoufa Moukoko,179,0,18,ST,84,71,19,22
Di'Shon Bernard,189,0,22,CB,68,76,13,11
Nathan Ngoumou,182,0,23,RW,86,55,19,23
Yannik Keitel,186,0,23,CDM,64,79,19,25
Cafú,185,0,30,CDM,66,63,13,14
Jack Colback,177,0,33,CDM,56,76,13,14
Lyle Taylor,188,0,33,ST,71,35,13,14
Sékou Mara,183,0,20,ST,75,82,13,17
Crysencio Summerville,174,0,21,RM,88,35,13,8
Wilfried Gnonto,170,0,19,ST,86,64,13,8
Ebrima Darboe,176,0,21,CDM,62,63,31,114912
Edoardo Bove,176,0,21,CM,61,63,31,114912
Nadir Zortea,175,0,23,RWB,70,56,31,115845
Mehdi Bourabia,183,0,31,CDM,53,50,31,113974
Janis Antiste,182,77,20,ST,79,73,31,111974
Matteo Scozzarella,175,0,34,CM,68,58,31,111811
Luka Lochoshvili,191,0,25,CB,53,67,31,111434
Daniel Ciofani,191,0,37,ST,53,88,31,111434
Lorenzo Pirola,185,0,21,CB,62,69,31,110373
Saman Ghoddos,177,0,29,CAM,61,58,13,1925
Bruno Amione,187,0,21,CB,64,80,31,1837
Nathan Ferguson,178,0,22,LB,62,68,13,1799
Kristoffer Askildsen,190,0,22,CM,58,62,31,347
Kastriot Dermaku,194,0,31,CB,42,70,31,347
Alessandro Tuia,184,0,32,CB,56,82,31,347
Yayah Kallon,175,0,21,RM,83,61,31,206
Mateusz Praszelik,184,0,22,CF,69,64,31,206
Delano Burgzorg,186,0,24,ST,79,33,19,169
Niklas Tauer,183,0,22,CB,66,79,19,169
Felix Nmecha,186,0,22,CAM,67,60,19,175
Wilfried Kanga,189,0,25,ST,76,62,19,166
Linus Gechter,190,0,19,CB,66,70,19,166
Vassilios Lampropoulos,185,0,33,CB,65,70,19,160
Matija Šarkic,195,76,25,GK,36,52,13,110
Oliver Burke,188,0,26,ST,88,63,19,38
Félix Correia,178,0,22,RW,83,59,31,45
Matías Soulé,176,0,20,RW,76,59,31,45
Alessandro Buongiorno,194,0,23,CB,59,66,31,54
Lazar Samardžić,184,0,21,CAM,61,52,31,55
Florian Flick,188,0,23,CDM,61,67,19,34
Fabian Bredlow,190,0,28,GK,38,68,19,36
Ilia Gruev,185,0,23,CDM,63,59,19,38
Michael Zetterer,187,0,27,GK,41,68,19,38
Niklas Schmidt,184,0,25,CAM,58,51,19,38
Lee Buchanan,175,0,22,LWB,70,73,19,38
Steffen Tigges,193,0,24,ST,57,59,19,31
Cody Drameh,184,0,21,RWB,78,62,13,8
Luka Romero,166,0,18,RW,75,51,31,115841
Rasmus Højlund,187,79,20,ST,83,58,31,115845
Salvador Ferrer Canals,184,0,25,RWB,68,67,31,113974
Petko Hristov,191,0,24,CB,40,66,31,113974
Emil Ceïde,175,0,21,LM,81,45,31,111974
Gabriele Ferrarini,180,0,23,RB,65,56,31,111811
Emanuel Aiwu,184,0,22,CB,70,83,31,111434
Giacomo Quagliata,177,0,23,LB,83,64,31,111434
Sanasi Sy,174,0,24,LWB,67,65,31,110373
Aleksa Terzic,184,0,23,LB,67,60,31,110374
Charlie Goode,196,0,27,CB,53,74,13,1925
Nicola Ravaglia,184,0,34,GK,30,33,31,1837
Nikita Contini,190,0,27,GK,48,59,31,1837
Manuel De Luca,190,0,24,ST,45,61,31,1837
Isak Hien,191,0,24,CB,79,77,31,206
Josh Doig,189,0,21,LWB,75,66,31,206
Joaquín Sosa,183,0,21,CB,41,80,31,189
Musa Juwara,170,0,21,ST,83,55,31,189
Silvère Ganvoula,191,0,26,ST,81,59,19,160
Connor Ronan,170,70,25,CM,72,52,13,110
Leonardo B. Lohner Maia,185,0,29,ST,59,70,13,110
Mehmet Can Aydin,179,0,21,RB,75,53,19,34
Leo Greiml,186,0,21,CB,51,76,19,34
Enzo Millot,175,0,20,CAM,65,36,19,36
Eric Martel,187,0,21,CDM,66,73,19,31
Jamie Bynoe-Gittens,175,70,18,LM,82,71,19,22
Teden Mengi,183,0,21,CB,79,73,13,11
Elliot Anderson,175,0,20,LW,73,70,13,13
Mark Gillespie,192,0,31,GK,34,69,13,13
Jordan Smith,183,0,28,GK,34,60,13,14
Sam Greenwood,180,0,21,CAM,71,62,13,8
Cole Palmer,189,0,21,RW,76,60,13,10
Darío Sarmiento,167,0,20,RM,77,55,13,10
Hugo Novoa,182,68,20,ST,73,65,19,112172
Ruan Tressoldi Netto,187,0,23,CB,63,74,31,111974
Valentin Antov,185,0,22,CB,60,86,31,111811
Lukas Petkov,183,0,22,CM,77,55,19,100409
Justin Che,185,0,19,RWB,73,77,19,10029
Faride Alidou,186,0,21,LM,84,50,19,1824
Jens Grahl,193,0,34,GK,44,58,19,1824
Jakob Busk,189,0,29,GK,43,56,19,1831
Jeremy Sarmiento,182,0,20,RM,80,34,13,1808
Tommaso Baldanzi,170,0,20,CAM,72,59,31,1746
Valentin Gendrey,179,0,22,RB,76,69,31,347
Antonino Gallo,183,0,23,LB,79,64,31,347
Federico Baschirotto,184,0,26,RB,72,70,31,347
Diego Coppola,192,0,19,CB,60,68,31,206
Jordi Osei-Tutu,176,75,24,RW,89,62,19,160
Marko Johansson,193,0,24,GK,41,68,19,160
Kerim Çalhanoğlu,180,0,20,LB,71,63,19,34
Michael Langer,195,0,38,GK,31,47,19,34
Tim Lemperle,187,0,21,RM,71,34,19,31
Niklas Lomb,186,0,29,GK,38,65,19,32
Festy Ebosele,176,0,20,RWB,91,75,31,55
Noah Weißhaupt,180,0,21,LM,72,47,19,25
Santiago Muñoz,179,0,20,ST,71,65,13,13
Loïc Mbe Soh,187,0,21,CB,60,71,13,14
Nathan Patterson,178,0,21,RB,77,73,13,7
Conor Coventry,175,0,23,CM,63,68,13,19
Morgan Rogers,187,0,20,LW,75,45,13,10
Emil Holm,191,0,23,RWB,77,78,31,113974
Daniel Maldini,185,66,21,CAM,67,54,31,113974
Filippo Ranocchia,184,0,22,CM,66,65,31,111811
Frank Tsadjout,190,0,23,ST,74,75,31,111434
Leonardo Capezzi,178,0,28,CM,38,60,31,110373
Frederik Winther,186,0,22,CB,55,73,19,100409
Jason Steele,188,0,32,GK,35,56,13,1808
Malcolm Ebiowei,185,0,19,RM,77,53,13,1799
Þórir Jóhann Helgason,187,0,22,CM,64,54,31,347
Marcin Listkowski,178,0,25,CM,77,72,31,347
Simone Perilli,195,0,28,GK,45,52,31,206
Eren Dinkçi,188,0,21,RW,84,60,19,38
Marko Lazetic,192,0,19,ST,67,68,31,47
Tom Rothe,192,0,18,LB,67,60,19,22
Luca Unbehaun,185,0,22,GK,41,83,19,22
Marcel Lotka,190,0,22,GK,22,38,19,22
Kiliann Sildillia,186,0,21,CB,63,74,19,25
Noah Atubolu,190,0,21,GK,35,60,19,25
Merlin Röhl,191,0,20,CM,76,58,19,25
Harry Arter,176,0,33,CDM,53,64,13,14
Leo Hjelde,188,0,19,CB,71,65,13,8
Kristoffer Klaesson,189,0,22,GK,34,61,13,8
Scott Carson,190,0,37,GK,35,72,13,10
Marius Adamonis,191,0,26,GK,20,41,31,115841
Cristian Volpato,187,0,19,CAM,64,52,31,114912
David Strelec,185,0,22,ST,55,62,31,113974
Aurélien Nguiamba,179,0,24,CM,65,63,31,113974
Brian Oddei,175,0,20,RM,65,53,31,111974
Alessandro Russo,193,0,22,GK,31,38,31,111974
James Hill,182,0,21,CB,66,82,13,1943
Diant Ramaj,186,0,21,GK,24,52,19,1824
Koni De Winter,191,0,20,CB,64,66,31,1746
Pablo Rodríguez Delgado,178,0,21,ST,69,59,31,347
John Björkengren,182,0,24,CDM,62,60,31,347
Alessandro Cortinovis,180,0,22,CM,75,60,31,206
Marlon Suliman Mustapha,183,0,22,ST,76,80,19,169
Kélian Nsona,189,0,21,LM,87,34,19,166
Yerson Mosquera,187,76,22,CB,74,73,13,110
Boubacar Traoré,183,0,21,CM,56,64,13,110
Henning Matriciani,187,0,23,RB,73,61,19,34
Naouirou Ahamada,183,0,21,CM,69,66,19,36
Luca Gemello,190,0,22,GK,31,31,31,54
Simone Edera,174,0,26,CAM,57,41,31,54
Ayman Azhil,170,0,22,CDM,67,56,19,32
Shola Shoretire,175,0,19,RM,73,33,13,11
Matthew Smith,176,0,22,CM,65,45,13,1
Rocco Reitz,175,0,21,CM,61,54,19,23
Robert Wagner,182,0,19,CM,68,54,19,25
Carney Chukwuemeka,185,0,19,CM,65,50,13,5
Kyle John,176,0,22,RB,65,69,13,7
Harvey White,178,0,21,CDM,66,56,13,18
Brandon Austin,188,0,24,GK,32,59,13,18
Calvin Ramsay,177,0,19,RB,78,61,13,9
Mathys Tel,183,0,18,ST,77,61,19,21
Karl Hein,193,0,21,GK,35,34,13,1
Simone Muratore,186,0,24,CM,58,56,31,115845
William Bianda,185,0,23,CB,53,67,31,114912
Mikael Egill Ellertsson,182,0,21,RM,64,46,31,113974
Warren Bondo,177,0,19,CM,76,66,31,111811
Tommaso Milanese,173,0,20,CM,67,56,31,111434
Luca Philipp,192,0,22,GK,26,30,19,10029
Julio César Enciso,178,0,19,RM,78,49,13,1808
Herculano Bucancil Nabian,182,0,19,ST,80,58,31,1746
Samuele Perisan,192,0,25,GK,46,54,31,1746
Marco Bleve,184,0,27,GK,18,63,31,347
Kevin Paredes,168,0,20,LM,77,43,19,175
Tarsis Bonga,197,0,26,RW,73,72,19,160
Justin Heekeren,194,0,22,GK,39,60,19,34
Conor Noß,181,0,22,CAM,71,65,19,23
Yvandro Borges Sanches,175,0,19,LM,75,60,19,23
Kimberly Ezekwem,191,0,21,LB,62,72,19,25
Denis Huseinbašic,184,0,21,CM,68,74,19,31
Matthew Garbett,188,0,21,CAM,68,52,31,54
Soumaila Coulibaly,190,0,19,CB,62,75,19,22
Jan Olschowsky,182,0,21,GK,19,78,19,23
Mika Schroers,180,0,21,LM,67,50,19,23
Jamie Bowden,183,0,21,CM,62,62,13,18
Karim Zedadka,182,0,22,LB,74,66,31,116365
Mario Gila Fuentes,185,0,22,CB,64,66,31,115841
Aimar Sher,175,0,20,CM,64,68,31,113974
Mouhamadou Sarr,190,0,26,GK,43,56,31,111434
Tom Bischof,176,0,17,CAM,63,59,19,10029
Marcel Wenig,188,0,19,CAM,64,55,19,1824
Alessandro Berardi,185,0,32,GK,50,62,31,206
Niklas Klinger,187,0,27,GK,33,72,19,175
Dženan Pejcinovic,188,0,18,ST,62,65,19,175
Denso Kasius,186,0,20,RWB,68,55,31,189
Mohammed Tolba,185,0,18,RB,61,64,19,160
Thomas Kastanaras,186,0,20,ST,58,60,19,36
Demba Seck,190,0,22,RW,69,55,31,54
Torben Müsel,185,0,23,ST,67,53,19,23
Mamadou Doucouré,183,0,25,CB,54,74,19,23
Romeo Lavia,181,0,19,CDM,56,59,13,17
Andy Lonergan,192,0,39,GK,40,66,13,7
Harrison Ashby,180,0,21,RB,78,66,13,19
Zidan Sertdemir,182,0,18,CM,69,54,19,32
Kaide Gordon,173,0,18,RW,72,58,13,9
Jake Cain,176,0,21,CM,64,38,13,9
Filippo Tripi,185,0,21,CB,40,74,31,114912
Francesco Rossi,193,0,32,GK,21,55,31,115845
Muhammed Damar,185,0,19,CAM,64,58,19,10029
Fisnik Asllani,188,0,20,ST,55,65,19,10029
Aaron Pressley,189,0,21,ST,70,68,13,1925
Jacopo Fazzini,178,0,20,CM,66,62,31,1746
Lasse Rieß,191,0,21,GK,30,38,19,169
Luke Harris,168,0,18,CAM,57,57,13,144
Tim Oermann,187,0,19,CB,53,60,19,160
Sammy Braybrooke,184,0,19,CM,68,57,13,95
Sidi Sané,190,0,20,RM,68,60,19,34
Lilian Egloff,182,0,20,CAM,67,56,19,36
Florian Schock,199,0,22,GK,25,38,19,36
Antonis Aidonis,181,0,22,CB,55,73,19,36
Dos Santos Haesler,196,0,24,GK,28,34,19,38
Dikeni Salifou,191,0,19,CDM,55,58,19,38
Göktan Gürpüz,176,0,20,CAM,65,59,19,22
Lion Semic,169,0,19,RB,82,61,19,22
Jacob Italiano,177,0,21,LM,73,64,19,23
Ateef Konaté,179,0,22,CAM,70,37,13,14
Florian Dietz,190,0,24,ST,74,71,19,31
Pietro Boer,193,0,21,GK,28,34,31,114912
Michele Cerofolini,188,0,24,GK,37,60,31,110374
Daniel Klein,192,0,22,GK,23,38,19,100409
Benjamin Leneis,195,0,24,GK,21,38,19,100409
Aaron Zehnter,180,0,18,LWB,62,55,19,100409
Tim Maciejewski,184,0,22,RWB,79,35,19,1831
Gerard Yepes Laut,170,0,20,CM,64,56,31,1837
Rob Nizet,177,0,21,LB,83,48,31,347
Kaito Mizuta,182,0,23,CF,69,38,19,169
Ben Bobzien,174,0,20,RW,60,40,19,169
Nelson Weiper,192,0,18,ST,59,68,19,169
Kacper Urbanski,178,0,18,CAM,61,54,31,189
Derry Scherhant,184,0,20,ST,67,62,19,166
Thanawat Suengchitthawon,167,0,23,CAM,64,57,13,95
Luke Matheson,168,0,20,RB,73,70,13,110
Hugo Bueno,180,73,20,LWB,75,63,13,110
Chem Campbell,180,72,20,CAM,71,59,13,110
Ibrahima Cissé,196,0,22,CB,61,61,19,34
Laurin Ulrich,180,0,18,CM,76,68,19,36
Oscar Luigi Fraulo,180,0,19,CM,75,51,19,23
Fabio Chiarodia,186,0,17,CB,66,71,19,38
Luca Stanga,185,0,21,CB,56,68,31,47
Georg Strauch,178,0,22,CDM,60,68,19,31
Joshua Eze,182,0,20,CDM,60,68,19,32
Leonardo Daniel Ulineia Buta,182,0,20,LWB,72,64,31,55
Abdoulaye Kamara,182,0,18,CM,67,64,19,22
Alfie Devine,180,0,18,CAM,64,60,13,18
James Norris,178,0,20,LB,68,55,13,9
Andrei Motoc,195,0,21,CB,58,70,31,110373
Matthew Cox,182,0,20,GK,29,59,13,1925
Alex Gilbert,183,0,21,LW,73,41,13,1925
Mehdi Loune,172,0,19,CM,62,49,19,1824
Fynn Otto,192,0,21,CB,53,63,19,1824
Odel Offiah,181,0,20,CB,64,57,13,1808
Evan Ferguson,177,0,18,ST,72,68,13,1808
Joan González Cañellas,190,0,21,CM,67,65,31,347
Philipp Schulze,190,0,20,GK,26,32,19,175
Ruwen Werthmüller,177,0,22,ST,68,55,19,166
Jordan Meyer,181,0,21,CDM,56,54,19,36
Alou Kuol,180,0,21,ST,76,86,19,36
Mathias Olesen,188,0,22,CM,59,55,19,31
Petar Zovko,192,0,21,GK,20,33,31,113974
Jonas Nickisch,190,0,19,GK,27,62,19,112172
Julian Kristoffersen,198,0,26,ST,46,34,31,110373
Seong Hoon Cheon,190,0,22,ST,55,66,19,100409
Will Dennis,188,0,22,GK,34,64,13,1943
Fabio Schneider,184,0,20,CM,54,55,19,1831
Killian Phillips,190,0,21,CM,52,68,13,1799
Eniss Shabani,181,0,20,CM,65,60,19,169
Philipp Schulz,185,0,18,CDM,54,68,19,169
Julian Eitschberger,181,0,19,RB,65,61,19,166
Louis Lord,197,0,19,GK,26,35,19,38
Mio Backhaus,190,0,19,GK,19,36,19,38
Jonas Urbig,189,0,19,GK,32,59,19,31
Brooklyn Lyons-Foster,185,0,22,CB,51,63,13,18
Sonny Perkins,180,0,19,ST,67,72,13,8
Michel Ndary Adopo,187,0,22,CM,65,57,31,54
Pierre Ekwah Elimby,187,0,21,CDM,59,71,13,19
Alex Robertson,176,0,20,CM,67,59,13,10
Nahuel Noll,188,0,20,GK,27,51,19,10029
Ryan Trevitt,170,0,20,CAM,57,37,13,1925
Jan Schröder,180,0,20,LWB,58,55,19,1824
Mathis Bruns,192,0,19,CB,41,68,19,1831
Jack Wells-Morrison,180,0,19,CM,56,56,13,1799
Darko Gyabi,196,0,19,CM,67,59,13,8
Johannes Schenk,191,0,20,GK,16,42,19,21
Dale Taylor,180,0,19,ST,68,59,13,14
Matthias Köbbing,196,0,26,GK,33,58,19,31
Joshua Feeney,194,0,18,CB,50,60,13,2
George Shelvey,189,0,22,GK,23,60,13,14
Paul Grave,193,0,22,GK,23,31,19,160
Harry Birtwistle,180,0,19,RWB,75,60,13,110
Dexter Lembikisa,177,0,19,RWB,77,60,13,110
Oliver Hammond,179,0,20,CM,66,58,13,14
Federico Brancolini,192,0,21,GK,26,37,31,347
Reece Welch,196,0,19,CB,53,71,13,7
Isaac Price,178,0,19,CM,62,60,13,7
